f array_size kin_E deflec np s_h_c r_c_c p_c_c ke_over_c conf_perc
6140 20 10 0.250000 10000 2400 576 1292 1931 161.316341
6141 20 10 0.250000 10000 2401 576 1292 1931 161.290323
6142 20 10 0.250000 10000 2401 576 1292 1932 161.264312
6143 20 10 0.250000 10000 2401 576 1292 1933 161.238310
6144 20 10 0.250000 10000 2401 576 1292 1934 161.212317
6145 20 10 0.250000 10000 2401 576 1292 1935 161.186331
6146 20 10 0.250000 10000 2401 576 1292 1936 161.160355
6147 20 10 0.250000 10000 2402 576 1292 1936 161.134386
6148 20 10 0.250000 10000 2403 576 1292 1936 161.108426
6149 20 10 0.250000 10000 2403 577 1292 1936 161.082474
6150 20 10 0.250000 10000 2403 577 1292 1937 161.056531
6151 20 10 0.250000 10000 2403 577 1292 1938 161.030596
6152 20 10 0.250000 10000 2403 577 1292 1939 161.004669
6153 20 10 0.250000 10000 2403 577 1293 1939 160.978751
6154 20 10 0.250000 10000 2403 578 1293 1939 160.952841
6155 20 10 0.250000 10000 2404 578 1293 1939 160.926939
6156 20 10 0.250000 10000 2404 578 1294 1939 160.901046
6157 20 10 0.250000 10000 2405 578 1294 1939 160.875161
6158 20 10 0.250000 10000 2406 578 1294 1939 160.849284
6159 20 10 0.250000 10000 2406 578 1294 1940 160.823416
6160 20 10 0.250000 10000 2406 579 1294 1940 160.797556
6161 20 10 0.250000 10000 2407 579 1294 1940 160.771704
6162 20 10 0.250000 10000 2408 579 1294 1940 160.745861
6163 20 10 0.250000 10000 2409 579 1294 1940 160.720026
6164 20 10 0.250000 10000 2410 579 1294 1940 160.694199
6165 20 10 0.250000 10000 2410 579 1295 1940 160.668380
6166 20 10 0.250000 10000 2410 579 1296 1940 160.642570
6167 20 10 0.250000 10000 2410 579 1296 1941 160.616768
6168 20 10 0.250000 10000 2410 579 1296 1942 160.590975
6169 20 10 0.250000 10000 2410 579 1297 1942 160.565189
6170 20 10 0.250000 10000 2410 579 1297 1943 160.539412
6171 20 10 0.250000 10000 2410 579 1297 1944 160.513644
6172 20 10 0.250000 10000 2411 579 1297 1944 160.487883
6173 20 10 0.250000 10000 2411 579 1298 1944 160.462131
6174 20 10 0.250000 10000 2412 579 1298 1944 160.436387
6175 20 10 0.250000 10000 2412 579 1299 1944 160.410651
6176 20 10 0.250000 10000 2413 579 1299 1944 160.384924
6177 20 10 0.250000 10000 2414 579 1299 1944 160.359205
6178 20 10 0.250000 10000 2414 579 1299 1945 160.333494
6179 20 10 0.250000 10000 2415 579 1299 1945 160.307791
6180 20 10 0.250000 10000 2415 579 1299 1946 160.282096
6181 20 10 0.250000 10000 2416 579 1299 1946 160.256410
6182 20 10 0.250000 10000 2416 579 1299 1947 160.230732
6183 20 10 0.250000 10000 2417 579 1299 1947 160.205062
6184 20 10 0.250000 10000 2418 579 1299 1947 160.179401
6185 20 10 0.250000 10000 2418 579 1299 1948 160.153748
6186 20 10 0.250000 10000 2419 579 1299 1948 160.128102
6187 20 10 0.250000 10000 2420 579 1299 1948 160.102466
6188 20 10 0.250000 10000 2420 579 1299 1949 160.076837
6189 20 10 0.250000 10000 2421 579 1299 1949 160.051216
6190 20 10 0.250000 10000 2422 579 1299 1949 160.025604
6191 20 10 0.250000 10000 2422 579 1300 1949 160.000000
6192 20 10 0.250000 10000 2423 579 1300 1949 159.974404
6193 20 10 0.250000 10000 2424 579 1300 1949 159.948816
6194 20 10 0.250000 10000 2424 579 1300 1950 159.923237
6195 20 10 0.250000 10000 2424 579 1300 1951 159.897665
6196 20 10 0.250000 10000 2424 579 1300 1952 159.872102
6197 20 10 0.250000 10000 2424 579 1300 1953 159.846547
6198 20 10 0.250000 10000 2424 580 1300 1953 159.821000
6199 20 10 0.250000 10000 2424 581 1300 1953 159.795462
6200 20 10 0.250000 10000 2424 581 1301 1953 159.769931
6201 20 10 0.250000 10000 2424 581 1302 1953 159.744409
6202 20 10 0.250000 10000 2425 581 1302 1953 159.718895
6203 20 10 0.250000 10000 2425 581 1302 1954 159.693389
6204 20 10 0.250000 10000 2425 581 1303 1954 159.667891
6205 20 10 0.250000 10000 2426 581 1303 1954 159.642401
6206 20 10 0.250000 10000 2426 581 1304 1954 159.616919
6207 20 10 0.250000 10000 2427 581 1304 1954 159.591446
6208 20 10 0.250000 10000 2428 581 1304 1954 159.565981
6209 20 10 0.250000 10000 2428 581 1305 1954 159.540523
6210 20 10 0.250000 10000 2429 581 1305 1954 159.515074
6211 20 10 0.250000 10000 2429 582 1305 1954 159.489633
6212 20 10 0.250000 10000 2429 582 1306 1954 159.464200
6213 20 10 0.250000 10000 2429 582 1307 1954 159.438776
6214 20 10 0.250000 10000 2429 582 1308 1954 159.413359
6215 20 10 0.250000 10000 2429 582 1309 1954 159.387950
6216 20 10 0.250000 10000 2429 582 1309 1955 159.362550
6217 20 10 0.250000 10000 2429 582 1309 1956 159.337157
6218 20 10 0.250000 10000 2430 582 1309 1956 159.311773
6219 20 10 0.250000 10000 2431 582 1309 1956 159.286397
6220 20 10 0.250000 10000 2432 582 1309 1956 159.261029
6221 20 10 0.250000 10000 2432 582 1310 1956 159.235669
6222 20 10 0.250000 10000 2433 582 1310 1956 159.210317
6223 20 10 0.250000 10000 2433 582 1311 1956 159.184973
6224 20 10 0.250000 10000 2434 582 1311 1956 159.159637
6225 20 10 0.250000 10000 2434 583 1311 1956 159.134309
6226 20 10 0.250000 10000 2434 583 1311 1957 159.108990
6227 20 10 0.250000 10000 2434 583 1311 1958 159.083678
6228 20 10 0.250000 10000 2434 583 1311 1959 159.058374
6229 20 10 0.250000 10000 2434 583 1312 1959 159.033079
6230 20 10 0.250000 10000 2435 583 1312 1959 159.007791
6231 20 10 0.250000 10000 2436 583 1312 1959 158.982512
6232 20 10 0.250000 10000 2436 583 1312 1960 158.957241
6233 20 10 0.250000 10000 2437 583 1312 1960 158.931977
6234 20 10 0.250000 10000 2437 583 1312 1961 158.906722
6235 20 10 0.250000 10000 2437 583 1313 1961 158.881474
6236 20 10 0.250000 10000 2438 583 1313 1961 158.856235
6237 20 10 0.250000 10000 2439 583 1313 1961 158.831004
6238 20 10 0.250000 10000 2439 583 1313 1962 158.805781
6239 20 10 0.250000 10000 2439 583 1313 1963 158.780565
6240 20 10 0.250000 10000 2440 583 1313 1963 158.755358
6241 20 10 0.250000 10000 2440 584 1313 1963 158.730159
6242 20 10 0.250000 10000 2440 584 1313 1964 158.704967
6243 20 10 0.250000 10000 2440 584 1313 1965 158.679784
6244 20 10 0.250000 10000 2440 584 1313 1966 158.654609
6245 20 10 0.250000 10000 2441 584 1313 1966 158.629442
6246 20 10 0.250000 10000 2441 585 1313 1966 158.604282
6247 20 10 0.250000 10000 2442 585 1313 1966 158.579131
6248 20 10 0.250000 10000 2442 585 1313 1967 158.553988
6249 20 10 0.250000 10000 2442 585 1313 1968 158.528852
6250 20 10 0.250000 10000 2442 586 1313 1968 158.503725
6251 20 10 0.250000 10000 2442 586 1313 1969 158.478605
6252 20 10 0.250000 10000 2442 586 1313 1970 158.453494
6253 20 10 0.250000 10000 2442 586 1314 1970 158.428390
6254 20 10 0.250000 10000 2443 586 1314 1970 158.403295
6255 20 10 0.250000 10000 2444 586 1314 1970 158.378207
6256 20 10 0.250000 10000 2444 586 1314 1971 158.353127
6257 20 10 0.250000 10000 2445 586 1314 1971 158.328056
6258 20 10 0.250000 10000 2445 586 1315 1971 158.302992
6259 20 10 0.250000 10000 2445 586 1316 1971 158.277936
6260 20 10 0.250000 10000 2445 586 1316 1972 158.252888
6261 20 10 0.250000 10000 2446 586 1316 1972 158.227848
6262 20 10 0.250000 10000 2446 586 1316 1973 158.202816
6263 20 10 0.250000 10000 2446 586 1317 1973 158.177792
6264 20 10 0.250000 10000 2446 586 1318 1973 158.152776
6265 20 10 0.250000 10000 2447 586 1318 1973 158.127767
6266 20 10 0.250000 10000 2448 586 1318 1973 158.102767
6267 20 10 0.250000 10000 2449 586 1318 1973 158.077774
6268 20 10 0.250000 10000 2450 586 1318 1973 158.052790
6269 20 10 0.250000 10000 2450 586 1318 1974 158.027813
6270 20 10 0.250000 10000 2450 586 1319 1974 158.002844
6271 20 10 0.250000 10000 2451 586 1319 1974 157.977883
6272 20 10 0.250000 10000 2452 586 1319 1974 157.952930
6273 20 10 0.250000 10000 2453 586 1319 1974 157.927985
6274 20 10 0.250000 10000 2454 586 1319 1974 157.903048
6275 20 10 0.250000 10000 2455 586 1319 1975 157.853197
6276 20 10 0.250000 10000 2456 586 1319 1975 157.828283
6277 20 10 0.250000 10000 2457 586 1319 1975 157.803377
6278 20 10 0.250000 10000 2457 586 1320 1975 157.778479
6279 20 10 0.250000 10000 2457 586 1321 1975 157.753589
6280 20 10 0.250000 10000 2457 587 1321 1975 157.728707
6281 20 10 0.250000 10000 2457 587 1322 1975 157.703832
6282 20 10 0.250000 10000 2458 587 1322 1975 157.678966
6283 20 10 0.250000 10000 2458 588 1322 1975 157.654107
6284 20 10 0.250000 10000 2459 588 1322 1975 157.629256
6285 20 10 0.250000 10000 2460 588 1322 1975 157.604413
6286 20 10 0.250000 10000 2460 588 1323 1975 157.579578
6287 20 10 0.250000 10000 2461 588 1323 1975 157.554750
6288 20 10 0.250000 10000 2462 588 1323 1975 157.529931
6289 20 10 0.250000 10000 2463 588 1323 1975 157.505119
6290 20 10 0.250000 10000 2464 588 1323 1975 157.480315
6291 20 10 0.250000 10000 2464 588 1323 1976 157.455519
6292 20 10 0.250000 10000 2465 588 1323 1976 157.430730
6293 20 10 0.250000 10000 2465 588 1323 1977 157.405950
6294 20 10 0.250000 10000 2465 588 1324 1977 157.381177
6295 20 10 0.250000 10000 2465 588 1325 1977 157.356412
6296 20 10 0.250000 10000 2465 588 1325 1978 157.331655
6297 20 10 0.250000 10000 2465 588 1325 1979 157.306906
6298 20 10 0.250000 10000 2465 588 1325 1980 157.282164
6299 20 10 0.250000 10000 2465 589 1325 1980 157.257430
6300 20 10 0.250000 10000 2466 589 1325 1980 157.232704
6301 20 10 0.250000 10000 2466 589 1325 1981 157.207986
6302 20 10 0.250000 10000 2466 589 1326 1981 157.183276
6303 20 10 0.250000 10000 2466 589 1326 1982 157.158573
6304 20 10 0.250000 10000 2467 589 1326 1982 157.133878
6305 20 10 0.250000 10000 2468 589 1326 1982 157.109191
6306 20 10 0.250000 10000 2468 590 1326 1982 157.084511
6307 20 10 0.250000 10000 2468 590 1326 1983 157.059840
6308 20 10 0.250000 10000 2468 590 1326 1984 157.035176
6309 20 10 0.250000 10000 2468 590 1326 1985 157.010520
6310 20 10 0.250000 10000 2468 590 1326 1986 156.985871
6311 20 10 0.250000 10000 2468 590 1326 1987 156.961231
6312 20 10 0.250000 10000 2468 590 1326 1988 156.936598
6313 20 10 0.250000 10000 2468 590 1326 1989 156.911972
6314 20 10 0.250000 10000 2469 590 1326 1989 156.887355
6315 20 10 0.250000 10000 2470 590 1326 1989 156.862745
6316 20 10 0.250000 10000 2470 591 1326 1989 156.838143
6317 20 10 0.250000 10000 2470 591 1327 1989 156.813549
6318 20 10 0.250000 10000 2470 591 1327 1990 156.788962
6319 20 10 0.250000 10000 2471 591 1327 1990 156.764383
6320 20 10 0.250000 10000 2471 592 1327 1990 156.739812
6321 20 10 0.250000 10000 2472 592 1327 1990 156.715248
6322 20 10 0.250000 10000 2473 592 1327 1990 156.690693
6323 20 10 0.250000 10000 2473 592 1328 1990 156.666144
6324 20 10 0.250000 10000 2473 592 1329 1990 156.641604
6325 20 10 0.250000 10000 2473 592 1329 1991 156.617071
6326 20 10 0.250000 10000 2474 592 1329 1991 156.592546
6327 20 10 0.250000 10000 2474 592 1329 1992 156.568029
6328 20 10 0.250000 10000 2474 592 1330 1992 156.543519
6329 20 10 0.250000 10000 2475 592 1330 1992 156.519017
6330 20 10 0.250000 10000 2476 592 1330 1992 156.494523
6331 20 10 0.250000 10000 2476 592 1330 1993 156.470036
6332 20 10 0.250000 10000 2477 592 1330 1993 156.445557
6333 20 10 0.250000 10000 2477 592 1330 1994 156.421086
6334 20 10 0.250000 10000 2478 592 1330 1994 156.396622
6335 20 10 0.250000 10000 2479 592 1330 1994 156.372166
6336 20 10 0.250000 10000 2479 592 1330 1995 156.347717
6337 20 10 0.250000 10000 2479 592 1330 1996 156.323277
6338 20 10 0.250000 10000 2479 592 1330 1997 156.298843
6339 20 10 0.250000 10000 2479 592 1330 1998 156.274418
6340 20 10 0.250000 10000 2479 592 1330 1999 156.250000
6341 20 10 0.250000 10000 2480 592 1330 1999 156.225590
6342 20 10 0.250000 10000 2480 592 1331 1999 156.201187
6343 20 10 0.250000 10000 2480 592 1331 2000 156.176792
6344 20 10 0.250000 10000 2480 592 1331 2001 156.152405
6345 20 10 0.250000 10000 2480 592 1331 2002 156.128025
6346 20 10 0.250000 10000 2480 592 1332 2002 156.103653
6347 20 10 0.250000 10000 2480 592 1333 2002 156.079288
6348 20 10 0.250000 10000 2480 592 1333 2003 156.054931
6349 20 10 0.250000 10000 2481 592 1333 2003 156.030582
6350 20 10 0.250000 10000 2482 592 1333 2003 156.006240
6351 20 10 0.250000 10000 2482 592 1333 2004 155.981906
6352 20 10 0.250000 10000 2482 592 1333 2005 155.957580
6353 20 10 0.250000 10000 2483 592 1333 2005 155.933261
6354 20 10 0.250000 10000 2483 593 1333 2005 155.908949
6355 20 10 0.250000 10000 2484 593 1333 2005 155.884645
6356 20 10 0.250000 10000 2484 593 1333 2006 155.860349
6357 20 10 0.250000 10000 2484 594 1333 2006 155.836060
6358 20 10 0.250000 10000 2485 594 1333 2006 155.811779
6359 20 10 0.250000 10000 2486 594 1333 2006 155.787506
6360 20 10 0.250000 10000 2486 594 1333 2007 155.763240
6361 20 10 0.250000 10000 2486 594 1334 2007 155.738981
6362 20 10 0.250000 10000 2486 594 1334 2008 155.714731
6363 20 10 0.250000 10000 2487 594 1334 2008 155.690487
6364 20 10 0.250000 10000 2487 594 1335 2008 155.666252
6365 20 10 0.250000 10000 2487 594 1336 2008 155.642023
6366 20 10 0.250000 10000 2487 594 1336 2009 155.617803
6367 20 10 0.250000 10000 2487 594 1337 2009 155.593590
6368 20 10 0.250000 10000 2487 594 1338 2009 155.569384
6369 20 10 0.250000 10000 2487 594 1338 2010 155.545186
6370 20 10 0.250000 10000 2488 594 1338 2010 155.520995
6371 20 10 0.250000 10000 2488 594 1338 2011 155.496812
6372 20 10 0.250000 10000 2489 594 1338 2011 155.472637
6373 20 10 0.250000 10000 2489 594 1338 2012 155.448469
6374 20 10 0.250000 10000 2489 595 1338 2012 155.424308
6375 20 10 0.250000 10000 2490 595 1338 2012 155.400155
6376 20 10 0.250000 10000 2491 595 1338 2013 155.351872
6377 20 10 0.250000 10000 2491 595 1339 2013 155.327742
6378 20 10 0.250000 10000 2492 595 1339 2013 155.303619
6379 20 10 0.250000 10000 2493 595 1339 2013 155.279503
6380 20 10 0.250000 10000 2493 595 1340 2013 155.255395
6381 20 10 0.250000 10000 2493 596 1340 2013 155.231295
6382 20 10 0.250000 10000 2493 596 1341 2013 155.207202
6383 20 10 0.250000 10000 2493 596 1341 2014 155.183116
6384 20 10 0.250000 10000 2493 596 1342 2014 155.159038
6385 20 10 0.250000 10000 2493 596 1342 2015 155.134967
6386 20 10 0.250000 10000 2494 596 1342 2015 155.110904
6387 20 10 0.250000 10000 2495 596 1342 2015 155.086849
6388 20 10 0.250000 10000 2495 596 1342 2016 155.062800
6389 20 10 0.250000 10000 2495 597 1342 2016 155.038760
6390 20 10 0.250000 10000 2495 597 1342 2017 155.014726
6391 20 10 0.250000 10000 2495 597 1342 2018 154.990701
6392 20 10 0.250000 10000 2495 597 1342 2019 154.966682
6393 20 10 0.250000 10000 2495 597 1343 2019 154.942671
6394 20 10 0.250000 10000 2496 597 1343 2019 154.918668
6395 20 10 0.250000 10000 2496 597 1343 2020 154.894672
6396 20 10 0.250000 10000 2497 597 1343 2020 154.870683
6397 20 10 0.250000 10000 2497 597 1343 2021 154.846702
6398 20 10 0.250000 10000 2497 597 1343 2022 154.822728
6399 20 10 0.250000 10000 2497 597 1343 2023 154.798762
6400 20 10 0.250000 10000 2497 597 1344 2023 154.774803
6401 20 10 0.250000 10000 2498 597 1344 2023 154.750851
6402 20 10 0.250000 10000 2498 597 1345 2023 154.726907
6403 20 10 0.250000 10000 2499 597 1345 2023 154.702970
6404 20 10 0.250000 10000 2499 597 1346 2023 154.679041
6405 20 10 0.250000 10000 2500 597 1346 2023 154.655119
6406 20 10 0.250000 10000 2500 597 1346 2024 154.631205
6407 20 10 0.250000 10000 2500 597 1346 2025 154.607297
6408 20 10 0.250000 10000 2500 597 1347 2025 154.583398
6409 20 10 0.250000 10000 2500 597 1348 2025 154.559505
6410 20 10 0.250000 10000 2501 597 1348 2025 154.535620
6411 20 10 0.250000 10000 2502 597 1348 2025 154.511743
6412 20 10 0.250000 10000 2503 597 1348 2025 154.487873
6413 20 10 0.250000 10000 2504 597 1348 2025 154.464010
6414 20 10 0.250000 10000 2505 597 1348 2025 154.440154
6415 20 10 0.250000 10000 2506 597 1348 2025 154.416306
6416 20 10 0.250000 10000 2506 597 1349 2025 154.392466
6417 20 10 0.250000 10000 2506 598 1349 2025 154.368632
6418 20 10 0.250000 10000 2506 598 1349 2026 154.344806
6419 20 10 0.250000 10000 2507 598 1349 2026 154.320988
6420 20 10 0.250000 10000 2507 598 1349 2027 154.297176
6421 20 10 0.250000 10000 2507 598 1349 2028 154.273372
6422 20 10 0.250000 10000 2507 599 1349 2028 154.249576
6423 20 10 0.250000 10000 2508 599 1349 2028 154.225787
6424 20 10 0.250000 10000 2508 599 1349 2029 154.202005
6425 20 10 0.250000 10000 2508 599 1349 2030 154.178230
6426 20 10 0.250000 10000 2509 599 1349 2030 154.154463
6427 20 10 0.250000 10000 2509 599 1349 2031 154.130703
6428 20 10 0.250000 10000 2509 599 1349 2032 154.106950
6429 20 10 0.250000 10000 2509 599 1349 2033 154.083205
6430 20 10 0.250000 10000 2509 599 1350 2033 154.059467
6431 20 10 0.250000 10000 2510 599 1350 2033 154.035736
6432 20 10 0.250000 10000 2510 599 1351 2033 154.012013
6433 20 10 0.250000 10000 2510 599 1352 2033 153.988297
6434 20 10 0.250000 10000 2511 599 1352 2033 153.964588
6435 20 10 0.250000 10000 2511 599 1353 2033 153.940887
6436 20 10 0.250000 10000 2512 599 1353 2033 153.917193
6437 20 10 0.250000 10000 2513 599 1353 2033 153.893506
6438 20 10 0.250000 10000 2513 599 1353 2034 153.869826
6439 20 10 0.250000 10000 2513 599 1354 2034 153.846154
6440 20 10 0.250000 10000 2514 599 1354 2034 153.822489
6441 20 10 0.250000 10000 2514 599 1354 2035 153.798831
6442 20 10 0.250000 10000 2515 599 1354 2035 153.775181
6443 20 10 0.250000 10000 2515 599 1354 2036 153.751538
6444 20 10 0.250000 10000 2515 599 1354 2037 153.727902
6445 20 10 0.250000 10000 2515 599 1354 2038 153.704273
6446 20 10 0.250000 10000 2515 599 1355 2038 153.680652
6447 20 10 0.250000 10000 2515 599 1355 2039 153.657037
6448 20 10 0.250000 10000 2515 600 1355 2039 153.633431
6449 20 10 0.250000 10000 2516 600 1355 2039 153.609831
6450 20 10 0.250000 10000 2516 600 1356 2039 153.586239
6451 20 10 0.250000 10000 2516 600 1357 2039 153.562654
6452 20 10 0.250000 10000 2516 600 1357 2040 153.539076
6453 20 10 0.250000 10000 2517 600 1357 2040 153.515505
6454 20 10 0.250000 10000 2517 600 1357 2041 153.491942
6455 20 10 0.250000 10000 2517 600 1357 2042 153.468386
6456 20 10 0.250000 10000 2517 600 1358 2042 153.444837
6457 20 10 0.250000 10000 2517 600 1358 2043 153.421295
6458 20 10 0.250000 10000 2517 600 1358 2044 153.397760
6459 20 10 0.250000 10000 2517 600 1359 2044 153.374233
6460 20 10 0.250000 10000 2517 600 1359 2045 153.350713
6461 20 10 0.250000 10000 2517 600 1359 2046 153.327200
6462 20 10 0.250000 10000 2517 600 1360 2046 153.303695
6463 20 10 0.250000 10000 2518 600 1360 2046 153.280196
6464 20 10 0.250000 10000 2519 600 1360 2046 153.256705
6465 20 10 0.250000 10000 2519 600 1360 2047 153.233221
6466 20 10 0.250000 10000 2519 601 1360 2047 153.209744
6467 20 10 0.250000 10000 2519 601 1360 2048 153.186275
6468 20 10 0.250000 10000 2520 601 1360 2048 153.162812
6469 20 10 0.250000 10000 2520 601 1360 2049 153.139357
6470 20 10 0.250000 10000 2521 601 1360 2049 153.115909
6471 20 10 0.250000 10000 2521 601 1361 2049 153.092468
6472 20 10 0.250000 10000 2521 601 1362 2049 153.069034
6473 20 10 0.250000 10000 2521 601 1362 2050 153.045608
6474 20 10 0.250000 10000 2521 601 1362 2051 153.022188
6475 20 10 0.250000 10000 2522 601 1362 2051 152.998776
6476 20 10 0.250000 10000 2523 601 1362 2051 152.975371
6477 20 10 0.250000 10000 2523 601 1362 2052 152.951973
6478 20 10 0.250000 10000 2523 601 1362 2053 152.928582
6479 20 10 0.250000 10000 2523 601 1362 2054 152.905199
6480 20 10 0.250000 10000 2524 601 1362 2054 152.881822
6481 20 10 0.250000 10000 2525 601 1362 2054 152.858453
6482 20 10 0.250000 10000 2525 601 1362 2055 152.835091
6483 20 10 0.250000 10000 2526 601 1362 2055 152.811736
6484 20 10 0.250000 10000 2526 602 1362 2055 152.788388
6485 20 10 0.250000 10000 2526 602 1362 2056 152.765047
6486 20 10 0.250000 10000 2526 602 1363 2056 152.741714
6487 20 10 0.250000 10000 2527 602 1363 2056 152.718387
6488 20 10 0.250000 10000 2527 602 1364 2056 152.695068
6489 20 10 0.250000 10000 2527 602 1364 2057 152.671756
6490 20 10 0.250000 10000 2528 602 1364 2057 152.648451
6491 20 10 0.250000 10000 2529 602 1364 2057 152.625153
6492 20 10 0.250000 10000 2530 602 1364 2057 152.601862
6493 20 10 0.250000 10000 2531 602 1364 2057 152.578578
